Company Name,UID,Symbol,Alias,Headquarters,Description,Logo Url,Wiki Url,ISIN
Edwards Lifesciences Corporation,EQT-888AC5,EW,"Edwards Lifesciences Corporation, Edwards Lifesciences Corp, Edwards Lifesciences","One Edwards Way Irvine, CA 92614 United States","Edwards Lifesciences is a medical equipment company specializing in artificial heart valves and hemodynamic monitoring. It offers transcatheter heart valve therapy products comprising transcatheter aortic valve replacement, and transcatheter mitral and tricuspid therapies for the nonsurgical replacement of heart valves.",https://en.wikipedia.org/wiki/File:Edwards_Lifesciences_logo.png,https://en.wikipedia.org/wiki/Edwards_Lifesciences,US28176E1082
Electronic Arts Inc,EQT-BEB2D6,EA,"Electronic Arts Inc, Electronic Arts","209 Redwood Shores Parkway Redwood City, CA 94065 United States","Electronic Arts Inc.,is an American video game company that develops and publishes games and services across various genres. The company also provides advertisement services on its online Web pages and games; and licenses its game software to third parties.",https://en.wikipedia.org/wiki/File:Electronic-Arts-Logo.svg,https://en.wikipedia.org/wiki/Electronic_Arts,US2855121099
Eli Lilly and Company,EQT-DB8640,LLY,Eli Lilly and Company,"Lilly Corporate Center Indianapolis, IN 46285 United States","Eli Lilly and Company discovers, develops, manufactures, and markets pharmaceutical products. The company operates in two segments, Human Pharmaceutical Products and Animal Health Products. It offers endocrinology products for the treatment of diabetes; osteoporosis in postmenopausal women and men; and human growth hormone deficiency and pediatric growth conditions. ",https://en.wikipedia.org/wiki/File:Eli_Lilly_and_Company.svg,https://en.wikipedia.org/wiki/Eli_Lilly_and_Company,US5324571083
Emerson Electric Company,EQT-34C547,EMR,"Emerson Electric Company, Emerson Electric Co, Emerson","8000 West Florissant Avenue PO Box 4100 St. Louis, MO 63136 United States","Emerson Electric Company manufactures products and provides engineering services for a wide range of industrial, commercial, and consumer markets. ",https://en.wikipedia.org/wiki/File:Emerson_Electric_Company.svg,https://en.wikipedia.org/wiki/Emerson_Electric,US2910111044
Energias de Portugal SA,EQT-70D949,EDP,"Energias de Portugal SA, EDP - Energias de Portugal SA, Energias de Portugal, Electricidade de Portugal","Avenida 24 de Julho Lisboa, 1249-300 Portugal","EDP - Energias de Portugal, S.A. generates, supplies and distributes electricity and the supply of gas in Portugal and Spain. Through subsidiaries, the Company is involved with electricity distribution, generation and supply in Brazil, and wind power promotion, construction and operations in Spain, Portugal, France and Belgium.",https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Energias_de_Portugal.png/120px-Energias_de_Portugal.png,https://en.wikipedia.org/wiki/Energias_de_Portugal,PTEDP0AM0009
Entergy Corporation,EQT-89729D,ETR,"Entergy Corporation, Entergy","639 Loyola Avenue New Orleans, LA 70113 United States","Entergy Corporation together with its subsidiaries, engages in the production and distribution of electricity . The company generates electricity through gas/oil, nuclear, coal, hydro, and solar power sources. ",https://en.wikipedia.org/wiki/File:Entergy_logo.svg,https://en.wikipedia.org/wiki/Entergy,US29364G1031
EOG Resources Inc,EQT-5BB2BC,EOG,"EOG Resources Inc, EOG Resources","1111 Bagby Street Sky Lobby 2 Houston, TX 77002 United States","EOG Resources, Inc.,with its subsidiaries, explores for, develops, produces, and markets crude oil and natural gas. ",https://en.wikipedia.org/wiki/File:EOG_Resources_logo.svg,https://en.wikipedia.org/wiki/EOG_Resources,US26875P1012
Equifax Inc,EQT-482869,EFX,"Equifax Inc, Equifax","1550 Peachtree Street, N.W. Atlanta, GA 30309 United States",Equifax Inc. is a data analytics and technology company that assists organizations and individuals in making informed business and personal decisions.,https://en.wikipedia.org/wiki/File:Equifax_Logo.svg,https://en.wikipedia.org/wiki/Equifax,US2944291051
Equinix Inc,EQT-DCCAD9,EQIX,"Equinix Inc, Equinix","One Lagoon Drive Redwood City, CA 94065 United States","Equinix, Inc. company is specializes in internet connection and data centers where companies come together to realize new opportunities and accelerate their business, IT and cloud strategies.",https://en.wikipedia.org/wiki/File:Equinix.svg,https://en.wikipedia.org/wiki/Equinix,US29444U7000
Equity Residential,EQT-7873B3,EQR,Equity Residential,"Two North Riverside Plaza Suite 400 Chicago, IL 60606 United States",Equity Residential operates as a publicly traded real estate investment trust that invests in apartments.,https://en.wikipedia.org/wiki/File:Equity_residentiAL_LOGO.PNG,https://en.wikipedia.org/wiki/Equity_Residential,US29476L1070
Essex Property Trust Inc,EQT-C1994F,ESS,"Essex Property Trust Inc, Essex Property Trust","1100 Park Place Suite 200 San Mateo, CA 94403 United States","Essex Property Trust, Inc is a fully integrated real estate investment trust (REIT) that acquires, develops, redevelops, and manages multifamily residential properties in selected West Coast markets.",https://media.licdn.com/dms/image/C4E0BAQEsXkLS0nUcgQ/company-logo_400_400/0?e=1565827200&v=beta&t=xEV9di6HvKv7oT-TshIPtAPY0jj2hbqLwMHvxZ2lgrw,https://en.wikipedia.org/wiki/Essex_Property_Trust,US2971781057
Estee Lauder Companies Inc,EQT-BA254C,EL,"Estee Lauder Companies Inc, Estee Lauder Companies","767 Fifth Avenue New York, NY 10153 United States","The Estée Lauder Companies Inc., company is a manufacturer and marketer of prestige skincare, makeup, fragrance and hair care products.The company owns a diverse portfolio of brands, distributed internationally through both digital commerce and retail channels.",https://en.wikipedia.org/wiki/File:Est%C3%A9e_Lauder_Companies_Logo.svg,https://en.wikipedia.org/wiki/Est%C3%A9e_Lauder_Companies,US5184391044
Euronext NV,EQT-4FBF56,ENX,"Euronext NV, Euronext N.V., Euronext, Euronext Group N.V.",Beursplein 5 Amsterdam 1012 JR Netherlands,"Euronext N.V. is a pan-European exchange group, offering a diverse range of products and services and combining transparent, efficient and regulated equity, fixed income securities and derivatives markets in Paris, Amsterdam, Brussels and Lisbon. Euronext also operates Euronext London as a recognized investment exchange in the United Kingdom.",https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Euronext_emblem.svg/250px-Euronext_emblem.svg.png,https://en.wikipedia.org/wiki/Euronext,NL0006294274
Everest Re Group Limited,EQT-1BC277,RE,"Everest Re Group Limited, Everest Re Group Ltd, Everest Re Group","Seon Place 4th Floor 141 Front Street PO Box HM 845 Hamilton, HM 19 Bermuda","Everest Re Group through its subsidiaries, provides reinsurance and insurance products. The company also provides property and casualty reinsurance and insurance coverages, such as errors and omissions liability, directors' and officers' liability, medical malpractice, and worker’s compensation products.",https://en.wikipedia.org/wiki/File:Everest_Re_Group_Logo.jpg,https://en.wikipedia.org/wiki/Everest_Re,BMG3223R1088
Evergy Inc,EQT-D53F8E,EVRG,"Evergy Inc, Evergy","1200 Main Street Kansas City, MO 64105 United States","Evergy, Inc., engages in the generation, transmission, distribution, and sale of electricity. It generates electricity through coal and wind, as well as other renewable, uranium, natural gas and oil, hydroelectric, landfill gas, and solar energy sources. ",https://media.licdn.com/dms/image/C4E0BAQFyY_q8T126_g/company-logo_400_400/0?e=1565827200&v=beta&t=75X0fRQ1UNEXvG8Q4KedVmKwMc5XObSc0yMyCQznPFM,https://en.wikipedia.org/wiki/Evergy,US30034W1062
Eversource Energy,EQT-8AD80E,ES,Eversource Energy,"300 Cadwell Drive Springfield, MA 01104 United States","Eversource Energy,is a publicly traded energy company offering retail electricity, natural gas service and water service. The company is  involved in the transmission and distribution of electricity; and distribution of natural gas.",https://en.wikipedia.org/wiki/File:Eversource_Energy_logo.png,https://en.wikipedia.org/wiki/Eversource_Energy,US30040W1080
Exelon Corporation,EQT-CB41A9,EXC,Exelon Corporation,"10 South Dearborn Street 48th Floor PO Box 805379 Chicago, IL 60680  United States","Exelon Corporation operates as a holding company, engages in energy generation and delivery businesses.The company owns nuclear, fossil, wind, hydroelectric, and solar generating facilities.",https://en.wikipedia.org/wiki/File:Exelon_logo.svg,https://en.wikipedia.org/wiki/Exelon,US30161N1019
Expedia Group Inc,EQT-9C599D,EXPE,"Expedia Group Inc, Expedia","333 108th Avenue NE Bellevue, WA 98004 United States","Expedia Group, Inc., operates as an online travel company . The company's websites, which are primarily travel fare aggregators and travel metasearch engines, include CarRentals.com, CheapTickets, Expedia.com, HomeAway, Hotels.com, Hotwire.com, Orbitz, Travelocity, trivago, and Venere.com.",https://en.wikipedia.org/wiki/File:Expedia_Group_logo.svg,https://en.wikipedia.org/wiki/Expedia_Group,US30212P3038
Expeditors International of Washington Inc,EQT-5B589A,EXPD,"Expeditors International of Washington Inc, Expeditors International, Expeditors","1015 Third Avenue 12th Floor Seattle, WA 98104 United States","Expeditors International of Washington, Inc. is a global logistics and freight forwarding company. The company acts as a freight consolidator or as an agent for the airline, which carries the shipment. The company also provides ancillary services that include preparation of shipping and customs documentation, packing, crating, insurance services, negotiation of letters of credit, and the preparation of documentation to comply with local export law.",https://en.wikipedia.org/wiki/File:Expeditors_International_logo.svg,https://en.wikipedia.org/wiki/Expeditors_International,US3021301094
Extra Space Storage Inc,EQT-4B6326,EXR,"Extra Space Storage Inc, Extra Space Storage","2795 East Cottonwood Parkway Suite 300 Salt Lake City, UT 84121 United States","Extra Space Storage is a provider of self-storage units. The Company offers customers a wide selection of conveniently located and secure storage units across the country, including boat storage, RV storage and business storage.",https://en.wikipedia.org/wiki/File:Extra_Space_Storage.png,https://en.wikipedia.org/wiki/Extra_Space_Storage,US30225T1025
Exxon Mobil Corporation,EQT-2C712A,XOM,"Exxon Mobil Corporation, Exxon Mobil Corp, ExxonMobil, Esso","5959 Las Colinas Blvd Irving, TX 75039-2298 United States","Exxon Mobil Corporation operates petroleum and petrochemicals businesses on a worldwide basis. The Company operations include exploration and production of oil and gas, electric power generation, and coal and minerals operations. Exxon Mobil also manufactures and markets fuels, lubricants, and chemicals.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Exxon_Mobil_Logo.svg/220px-Exxon_Mobil_Logo.svg.png,https://en.wikipedia.org/wiki/ExxonMobil,US30231G1022
F5 Networks Inc,EQT-27CE04,FFIV,"F5 Networks Inc, F5 Networks","401 Elliott Avenue West Seattle, WA 98119 United States","F5 Networks, Inc.,is a company specializes in application services and application delivery networking (ADN). The company's technologies focus on the delivery, security, performance, and availability of web applications, as well as the availability of servers, cloud resources, data storage devices, and other networking components .",https://en.wikipedia.org/wiki/File:F5_Networks_logo.svg,https://en.wikipedia.org/wiki/F5_Networks,US3156161024
Facebook Inc,EQT-FB3CB4,FB,"Facebook Inc, Facebook","""1601 Willow Road Menlo Park, CA 94025 United States""","Facebook, Inc. is an American online social media and social networking service company based in Menlo Park, California. Its website was launched on February 4, 2004, by Mark Zuckerberg, along with fellow Harvard College students and roommates Eduardo Saverin, Andrew McCollum, Dustin Moskovitz and Chris Hughes.",https://en.wikipedia.org/wiki/Facebook#/media/File:Facebook_Logo_(2015)_light.svg,https://en.wikipedia.org/wiki/Facebook,US30303M1027
Fastenal Company,EQT-0C5B3C,FAST,Fastenal Company,"2001 Theurer Boulevard Winona, MN 55987 United States","Fastenal Company engages in the wholesale distribution of industrial and construction supplies. The company offers fasteners, and other industrial and construction supplies under the Fastenal name.The company’s fastener products include threaded fasteners, such as bolts, nuts, screws, studs, and related washers, which are used in manufactured products and construction projects, as well as in the maintenance and repair of machines.",https://en.wikipedia.org/wiki/File:Fastenal_logo.svg,https://en.wikipedia.org/wiki/Fastenal,US3119001044
